1340.65,0.99985539
1340.7,0.99989309
1340.75,1.00001054
1340.8,0.99990744
1340.85,1.00009237
1340.9,1.00015215
1340.95,1.00011662
1341.0,1.00005994
1341.05,0.99988346
1341.1,1.00004635
1341.15,1.00008177
1341.2,1.00007949
1341.25,1.00004935
1341.3,0.99995971
1341.35,1.00004957
1341.4,1.00015354
1341.45,0.99997152
1341.5,1.00009669
1341.55,1.00004996
1341.6,1.00003514
1341.65,1.00006439
1341.7,0.9999647
1341.75,1.00007602
1341.8,0.99978726
1341.85,1.000029
1341.9,1.00006971
1341.95,0.9996608
1342.0,1.00005737
1342.05,1.00019947
1342.1,0.99971626
1342.15,0.99992351
1342.2,0.99989822
1342.25,1.00014096
1342.3,1.00004376
1342.35,0.99992457
1342.4,1.00003346
1342.45,1.00006257
1342.5,0.99978998
1342.55,1.00012619
1342.6,1.00016809
1342.65,1.00031007
1342.7,1.00004539
1342.75,1.00001462
1342.8,1.00000289
1342.85,1.00014258
1342.9,1.00022383
1342.95,0.99999847
1343.0,0.99985677
1343.05,0.99978189
1343.1,1.00018193
1343.15,1.00003359
1343.2,0.99998633
1343.25,1.00007152
1343.3,1.00010578
1343.35,1.00025361
1343.4,1.00001742
1343.45,1.00000273
1343.5,1.00017475
1343.55,0.99999421
1343.6,0.99988439
1343.65,1.00007665
1343.7,1.00012907
1343.75,1.00006763
1343.8,1.00005899
1343.85,1.00006106
1343.9,1.00000616
1343.95,1.00011697
1344.0,0.99998625
1344.05,1.00013098
1344.1,0.99985641
1344.15,0.99976995
1344.2,0.99989427
1344.25,1.00000752
1344.3,1.00020109
1344.35,0.99993878
1344.4,0.99988549
1344.45,1.00013337
1344.5,1.00029005
1344.55,0.99986252
1344.6,0.99983085
1344.65,0.9999865
1344.7,1.00015477
1344.75,1.000083
1344.8,0.99982404
1344.85,0.9999607
1344.9,1.00011099
1344.95,0.99980639
1345.0,1.00011521
1345.05,1.00009712
1345.1,0.99998203
1345.15,1.00004788
1345.2,0.99987804
1345.25,0.99997887
1345.3,0.99992944
1345.35,0.99982788
1345.4,0.99999818
1345.45,1.00013087
1345.5,0.99993606
1345.55,1.00007181
1345.6,1.00004923
1345.65,0.99990396
1345.7,1.00016705
1345.75,0.99970046
1345.8,0.99968004
1345.85,0.9995643
1345.9,1.00002102
1345.95,1.00002384
1346.0,1.00009061
1346.05,0.99968664
1346.1,1.00023094
1346.15,1.00027556
1346.2,1.0002103
1346.25,0.99995994
1346.3,0.99968074
1346.35,1.00014408
1346.4,1.00003255
1346.45,1.00001348
1346.5,0.99998154
1346.55,1.00013738
1346.6,0.99984305
1346.65,1.00015932
1346.7,0.9997742
1346.75,0.99973791
1346.8,0.99988353
1346.85,0.99993446
1346.9,0.99987952
1346.95,1.0001387
1347.0,1.00009198
1347.05,1.00009652
1347.1,1.00008755
1347.15,0.9999557
1347.2,1.00019322
1347.25,0.99994174
1347.3,1.00009197
1347.35,1.00000015
1347.4,1.0000055
1347.45,0.99990288
1347.5,0.9999613
1347.55,0.99985874
1347.6,1.00004273
1347.65,1.00016317
1347.7,0.99997771
1347.75,0.99995758
1347.8,0.99985975
1347.85,1.00010741
1347.9,0.99980092
1347.95,1.00003632
1348.0,0.99983429
1348.05,0.99972129
1348.1,1.00005225
1348.15,1.00021534
1348.2,1.00015273
1348.25,1.00005391
1348.3,1.00043966
1348.35,0.99995247
1348.4,0.99995337
1348.45,1.00010931
1348.5,0.99977669
1348.55,0.99985177
1348.6,1.00006693
1348.65,0.99997715
1348.7,0.99988212
1348.75,0.99999114
1348.8,1.0000469
1348.85,1.00006245
1348.9,0.99998182
1348.95,0.9997955
1349.0,0.99996495
1349.05,1.00014068
1349.1,1.00016326
1349.15,0.99998595
1349.2,1.00016729
1349.25,1.00000712
1349.3,1.00015339
1349.35,1.00015614
1349.4,1.00006324
1349.45,1.00009515
1349.5,0.99988336
1349.55,0.99983902
1349.6,0.99993706
1349.65,1.00018319
1349.7,1.00003172
1349.75,1.00001649
1349.8,0.99997736
1349.85,1.00009048
1349.9,1.00012612
1349.95,0.99987397
1350.0,0.9999732
1350.05,1.00004854
1350.1,0.99986361
1350.15,0.99998414
1350.2,0.99980384
1350.25,0.99999012
1350.3,0.99986248
1350.35,0.99992192
1350.4,1.00001742
1350.45,0.99975916
1350.5,1.00004292
1350.55,1.00005326
1350.6,0.99992702
1350.65,1.00001091
1350.7,0.99991275
1350.75,0.99999827
1350.8,1.00012334
1350.85,0.99984403
1350.9,1.00003137
1350.95,0.99992737
1351.0,1.00019518
1351.05,1.00002559
1351.1,0.99990651
1351.15,0.99982277
1351.2,0.9998771
1351.25,1.00004123
1351.3,0.99997473
1351.35,0.99995808
1351.4,1.00011978
1351.45,0.99967795
1351.5,0.99979267
1351.55,1.00002442
1351.6,1.00017877
1351.65,1.00001047
1351.7,1.00033221
1351.75,0.99992649
1351.8,1.00002375
1351.85,1.00013998
1351.9,0.99994431
1351.95,1.00016892
1352.0,1.00016381
1352.05,0.9996615
1352.1,0.99992831
1352.15,1.00003086
1352.2,1.0001803
1352.25,0.99986026
1352.3,1.00014206
1352.35,1.00010581
1352.4,1.00006263
1352.45,1.00007581
1352.5,1.00029429
1352.55,1.00004034
1352.6,0.99975102
1352.65,1.00006183
1352.7,1.00004389
1352.75,0.99985209
1352.8,0.99978819
1352.85,1.00020981
1352.9,0.99995188
1352.95,1.00009972
1353.0,1.00014935
